,account_id,player_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,leaver_status,last_hits,denies,gold_per_min,xp_per_min,level
120,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
121,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
122,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
123,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
124,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
125,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
126,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
127,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
128,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
129,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
130,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
131,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
132,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
133,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
134,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
135,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
136,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
137,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
138,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
139,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
140,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
141,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
142,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
143,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
144,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
145,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
146,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
147,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
148,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
149,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
0,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
1,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
2,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
3,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
4,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
5,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
6,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
7,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
8,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
9,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
10,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
11,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
12,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
13,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
14,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
15,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
16,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
17,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
18,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
19,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
20,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
21,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
22,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
23,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
24,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
25,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
26,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
27,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
28,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
29,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
30,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
31,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
32,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
33,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
34,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
35,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
36,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
37,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
38,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
39,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
40,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
41,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
42,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
43,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
44,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
45,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
46,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
47,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
48,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
49,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
50,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
51,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
52,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
53,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
54,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
55,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
56,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
57,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
58,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
59,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
60,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
61,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
62,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
63,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
64,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
65,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
66,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
67,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
68,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
69,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
70,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
71,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
72,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
73,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
74,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
75,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
76,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
77,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
78,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
79,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
80,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
81,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
82,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
83,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
84,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
85,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
86,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
87,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
88,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
89,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
90,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
91,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
92,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
93,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
94,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
95,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
96,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
97,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
98,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
99,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
100,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
101,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
102,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
103,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
104,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
105,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
106,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
107,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
108,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
109,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
110,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
111,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
112,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
113,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
114,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
115,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
116,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
117,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
118,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
119,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
120,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
121,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
122,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
123,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
124,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
125,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
126,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
127,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
128,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
129,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
130,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
131,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
132,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
133,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
134,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
135,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
136,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
137,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
138,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
139,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
140,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
141,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
142,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
143,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
144,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
145,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
146,113356168,4,52,73,42,180,0,38,0,0,0,0,0,2,7,2,0,23,0,133,186,9
147,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
148,4294967295,4,26,0,0,0,0,0,0,0,0,0,0,3,5,6,1,46,1,220,232,12
149,135403677,4,15,50,185,139,164,116,46,0,0,0,0,12,4,14,0,237,14,504,658,25
0,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
1,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
2,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
3,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
4,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
5,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
6,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
7,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
8,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
9,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
10,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
11,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
12,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
13,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
14,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
15,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
16,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
17,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
18,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
19,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
20,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
21,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
22,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
23,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
24,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
25,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
26,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
27,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
28,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
29,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
30,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
31,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
32,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
33,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
34,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
35,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
36,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
37,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
38,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
39,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
40,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
41,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
42,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
43,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
44,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
45,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
46,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
47,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
48,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
49,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
50,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
51,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
52,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
53,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
54,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
55,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
56,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
57,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
58,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
59,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
60,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
61,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
62,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
63,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
64,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
65,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
66,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
67,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
68,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
69,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
70,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
71,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
72,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
73,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
74,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
75,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
76,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
77,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
78,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
79,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
80,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
81,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
82,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
83,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
84,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
85,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
86,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
87,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
88,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
89,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
90,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
91,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
92,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
93,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
94,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
95,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
96,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
97,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
98,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
99,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
100,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
101,140327611,128,12,55,125,137,174,9,63,0,0,0,0,8,5,10,0,285,5,412,549,22
102,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
103,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
104,28052885,128,10,36,71,63,123,0,24,0,0,0,0,8,0,6,0,71,17,420,472,16
105,4294967295,128,41,149,50,71,65,170,172,0,0,0,0,4,2,5,0,135,0,457,458,18
